3599,25,2817,True,Approved,Giant Bicycles,Road,medium,medium,829.65,1538.99,2017-12-15
3600,37,3411,True,Approved,OHM Cycles,Standard,low,medium,248.82,1793.43,2017-04-29
3601,54,2185,True,Approved,WeareA2B,Standard,medium,medium,13.44,1292.84,2017-07-23
3602,1,3202,True,Approved,Giant Bicycles,Standard,medium,medium,954.82,1403.5,2017-06-02
3603,64,1133,False,Approved,Trek Bicycles,Standard,medium,large,596.55,1469.44,2017-10-16
3604,76,650,True,Approved,WeareA2B,Standard,low,medium,513.85,642.31,2017-11-07
3605,62,256,False,Approved,Solex,Standard,high,medium,614.8,1024.66,2017-01-05
3606,17,3334,True,Approved,Solex,Standard,high,medium,614.8,1024.66,2017-09-14
3607,0,1614,True,Approved,OHM Cycles,Road,high,large,7.21,12.01,2017-07-22
3608,71,1844,False,Cancelled,Solex,Standard,high,large,1105.75,1842.92,2017-06-23
3609,31,1120,True,Approved,Giant Bicycles,Standard,medium,medium,173.18,230.91,2017-11-20
3610,0,758,False,Approved,Trek Bicycles,Road,medium,medium,215.14,290.62,2017-12-03
3611,17,1438,True,Approved,Solex,Standard,high,medium,614.8,1024.66,2017-04-08
3612,25,608,True,Approved,OHM Cycles,Standard,high,medium,1203.4,2005.66,2017-06-13
3613,32,562,False,Approved,Giant Bicycles,Standard,medium,medium,211.37,642.7,2017-11-24
3614,32,2743,False,Approved,Giant Bicycles,Standard,high,medium,707.4,1179,2017-05-12
3615,2,1223,False,Approved,Solex,Standard,medium,medium,53.62,71.49,2017-11-26
3616,36,808,True,Approved,Solex,Standard,low,medium,74.51,1289.85,2017-05-14
3617,33,2397,False,Approved,Giant Bicycles,Standard,medium,small,1167.18,1311.44,2017-10-25
3618,32,2755,True,Approved,Giant Bicycles,Standard,medium,medium,211.37,642.7,2017-09-17
3619,42,3258,True,Approved,OHM Cycles,Road,medium,small,1610.9,1810,2017-07-02
3620,54,3015,False,Approved,WeareA2B,Standard,medium,medium,13.44,1292.84,2017-08-02
3621,91,3035,False,Approved,WeareA2B,Standard,low,medium,513.85,642.31,2017-10-05
3622,48,49,True,Approved,WeareA2B,Standard,medium,medium,950.52,1762.96,2017-08-08
3623,42,2308,True,Approved,OHM Cycles,Road,medium,small,1610.9,1810,2017-02-20
3624,0,1074,False,Approved,Trek Bicycles,Standard,high,medium,215.03,358.39,2017-02-07
3410,24,556,False,Approved,Solex,Road,medium,large,820.78,1777.8,2017-08-14
3625,3,2549,False,Approved,Trek Bicycles,Standard,medium,large,388.92,2091.47,2017-06-18
3626,30,887,False,Approved,OHM Cycles,Standard,medium,medium,770.89,1227.34,2017-11-21
3627,51,268,False,Approved,OHM Cycles,Standard,high,medium,1203.4,2005.66,2017-09-05
3628,0,1719,False,Approved,Trek Bicycles,Standard,medium,medium,388.72,499.53,2017-11-25
3629,42,514,False,Approved,OHM Cycles,Road,medium,small,1610.9,1810,2017-07-30
3630,26,2684,False,Approved,WeareA2B,Standard,medium,medium,762.63,1992.93,2017-07-07
3631,10,773,False,Approved,WeareA2B,Touring,medium,medium,363.25,1466.68,2017-08-23
3632,27,2916,True,Approved,Trek Bicycles,Standard,medium,medium,388.72,499.53,2017-06-21
3633,4,3291,True,Approved,Giant Bicycles,Standard,high,medium,677.48,1129.13,2017-04-22
3634,6,784,True,Approved,Solex,Standard,high,medium,448.9,748.17,2017-08-09
3635,4,1859,True,Approved,Solex,Standard,medium,medium,99.59,1483.2,2017-10-15
3636,37,3186,True,Approved,OHM Cycles,Standard,low,medium,248.82,1793.43,2017-02-10
3637,22,1495,True,Approved,Solex,Standard,medium,medium,431.45,575.27,2017-12-27
3638,27,1660,True,Approved,Trek Bicycles,Standard,medium,medium,388.72,499.53,2017-06-19
3639,81,1037,False,Approved,Norco Bicycles,Standard,medium,small,521.94,586.45,2017-07-25
3640,38,2019,True,Approved,Trek Bicycles,Standard,medium,large,388.92,2091.47,2017-06-03
3641,17,2184,True,Approved,Solex,Standard,high,medium,614.8,1024.66,2017-06-07
3642,80,1615,False,Approved,OHM Cycles,Touring,low,medium,933.84,1073.07,2017-11-05
3643,65,2069,False,Approved,WeareA2B,Standard,medium,medium,778.69,1807.45,2017-03-11
3644,20,506,False,Approved,Trek Bicycles,Standard,medium,small,1580.47,1775.81,2017-10-13
3645,61,2679,False,Approved,Norco Bicycles,Standard,medium,small,521.94,586.45,2017-05-17
3646,40,1530,True,Approved,OHM Cycles,Standard,high,medium,874.9,1458.17,2017-03-20
3647,15,1190,True,Approved,Norco Bicycles,Standard,low,medium,748.9,958.74,2017-03-10
3648,22,1780,True,Approved,WeareA2B,Standard,medium,medium,45.26,60.34,2017-02-05
3649,0,964,True,Approved,OHM Cycles,Standard,low,medium,56.93,71.16,2017-02-25
3650,0,1165,False,Approved,OHM Cycles,Standard,medium,medium,137.9,183.86,2017-10-13
3651,91,2601,True,Approved,Solex,Standard,medium,medium,75.26,100.35,2017-11-24
3652,56,1645,True,Approved,OHM Cycles,Standard,medium,medium,137.9,183.86,2017-07-15
3653,53,766,False,Approved,OHM Cycles,Standard,medium,medium,101.58,795.34,2017-06-17
3654,33,1988,True,Approved,Giant Bicycles,Standard,medium,small,1167.18,1311.44,2017-08-17
3655,21,3355,True,Approved,Solex,Standard,medium,large,380.74,1071.23,2017-08-13
3657,17,2771,True,Approved,Solex,Standard,high,medium,614.8,1024.66,2017-05-18
3658,72,759,False,Approved,OHM Cycles,Standard,medium,medium,141.4,912.52,2017-09-05
3659,74,2561,True,Approved,WeareA2B,Standard,medium,medium,950.52,1762.96,2017-02-05
3660,85,75,False,Approved,WeareA2B,Standard,medium,medium,205.36,752.64,2017-08-21
3661,9,701,True,Approved,OHM Cycles,Road,medium,medium,667.4,742.54,2017-04-16
3662,68,1927,False,Approved,OHM Cycles,Standard,medium,medium,44.71,1636.9,2017-09-07
3663,16,2142,True,Approved,Norco Bicycles,Standard,high,small,1479.11,1661.92,2017-02-26
3664,13,1593,True,Approved,Solex,Standard,medium,medium,589.27,1163.89,2017-09-13
3665,50,585,True,Approved,WeareA2B,Standard,medium,small,131.92,175.89,2017-01-31
3666,31,3327,True,Approved,Giant Bicycles,Standard,medium,medium,173.18,230.91,2017-11-04
3667,69,3193,False,Approved,Norco Bicycles,Road,medium,large,795.1,1240.31,2017-03-17
3668,15,794,False,Approved,Norco Bicycles,Standard,low,medium,748.9,958.74,2017-04-12
3669,67,1324,False,Approved,Norco Bicycles,Road,medium,medium,376.84,544.05,2017-07-09
3670,9,809,False,Approved,OHM Cycles,Road,medium,medium,667.4,742.54,2017-05-09
3671,91,3007,False,Approved,Solex,Standard,medium,medium,75.26,100.35,2017-12-27
3672,48,2404,False,Approved,WeareA2B,Standard,medium,medium,950.52,1762.96,2017-03-14
3673,10,3255,True,Approved,Solex,Standard,medium,medium,333.18,1945.43,2017-01-15
3674,36,2083,True,Approved,Solex,Standard,low,medium,507.58,945.04,2017-07-10
3675,53,2523,True,Approved,OHM Cycles,Standard,medium,medium,101.58,795.34,2017-11-06
3676,89,1783,False,Approved,WeareA2B,Touring,medium,large,57.74,1362.99,2017-11-07
3677,14,2443,True,Approved,Solex,Standard,high,large,1105.75,1842.92,2017-08-25
3678,0,124,False,Approved,Norco Bicycles,Road,medium,medium,376.84,544.05,2017-10-09
3679,7,2681,True,Approved,Trek Bicycles,Road,low,medium,234.43,980.37,2017-05-05
3680,81,3449,False,Approved,Solex,Standard,medium,medium,649.49,1151.96,2017-06-19
3681,64,2857,True,Approved,Trek Bicycles,Standard,medium,large,596.55,1469.44,2017-06-22
3682,50,116,False,Approved,WeareA2B,Standard,medium,small,131.92,175.89,2017-07-10
3683,44,2947,True,Approved,WeareA2B,Standard,medium,medium,108.76,1769.64,2017-12-02
3684,29,3232,True,Approved,Norco Bicycles,Road,medium,medium,407.54,543.39,2017-05-02
3685,4,3054,True,Approved,Giant Bicycles,Standard,high,medium,677.48,1129.13,2017-09-03
3686,57,2648,False,Approved,WeareA2B,Touring,medium,large,260.14,1890.39,2017-08-17
3687,3,3378,True,Approved,Trek Bicycles,Standard,medium,large,388.92,2091.47,2017-08-13
3688,15,8,True,Approved,Norco Bicycles,Standard,low,medium,748.9,958.74,2017-09-22
3689,21,542,False,Approved,Solex,Standard,medium,large,380.74,1071.23,2017-11-22
3690,51,2799,False,Approved,OHM Cycles,Standard,high,medium,1203.4,2005.66,2017-03-16
3467,57,1868,False,Approved,WeareA2B,Touring,medium,large,260.14,1890.39,2017-09-13
3691,75,1138,True,Approved,Giant Bicycles,Touring,medium,large,863.95,1873.97,2017-04-05
3692,40,787,True,Approved,OHM Cycles,Standard,high,medium,874.9,1458.17,2017-06-30
3693,81,1181,False,Approved,Norco Bicycles,Standard,medium,small,521.94,586.45,2017-05-07
3694,79,2511,True,Approved,Norco Bicycles,Standard,medium,medium,818.01,1555.58,2017-10-14
3695,97,1816,True,Approved,Solex,Standard,medium,large,151.96,202.62,2017-06-19
3696,52,2619,False,Approved,Solex,Road,medium,large,820.78,1777.8,2017-10-15
3697,35,2998,False,Approved,Giant Bicycles,Standard,medium,medium,954.82,1403.5,2017-05-15
3698,18,937,True,Approved,Solex,Standard,medium,medium,431.45,575.27,2017-12-15
3699,73,2169,False,Approved,Solex,Standard,medium,medium,333.18,1945.43,2017-01-06
3700,95,125,False,Cancelled,Giant Bicycles,Standard,medium,large,528.43,569.56,2017-08-27
3701,46,3173,False,Approved,Solex,Standard,low,medium,74.51,1289.85,2017-07-24
3702,21,1400,True,Approved,Solex,Standard,medium,large,380.74,1071.23,2017-11-04
3703,40,1561,True,Approved,OHM Cycles,Standard,high,medium,874.9,1458.17,2017-01-10
3704,15,1056,False,Approved,Norco Bicycles,Standard,low,medium,748.9,958.74,2017-03-22
3705,21,1330,True,Approved,Solex,Standard,medium,large,380.74,1071.23,2017-10-16
3706,75,2736,True,Approved,Giant Bicycles,Touring,medium,large,863.95,1873.97,2017-01-22
3707,91,994,True,Approved,Solex,Standard,medium,medium,75.26,100.35,2017-04-09
3708,60,1587,False,Approved,Giant Bicycles,Standard,high,small,1759.85,1977.36,2017-09-07
3709,94,400,True,Approved,Giant Bicycles,Standard,medium,large,993.66,1635.3,2017-06-24
3710,51,2069,False,Approved,OHM Cycles,Standard,high,medium,1203.4,2005.66,2017-01-05
3711,35,3256,True,Approved,Trek Bicycles,Standard,low,medium,154.4,1057.51,2017-05-28
3712,11,606,True,Approved,Giant Bicycles,Standard,high,medium,764.96,1274.93,2017-11-05
3713,89,378,True,Approved,WeareA2B,Touring,medium,large,57.74,1362.99,2017-01-23
3714,42,2536,True,Approved,OHM Cycles,Road,medium,small,1610.9,1810,2017-05-30
3715,87,1992,True,Approved,Giant Bicycles,Standard,high,medium,707.4,1179,2017-03-24
3716,17,477,True,Approved,WeareA2B,Touring,medium,large,57.74,1362.99,2017-04-09
3717,76,723,True,Approved,WeareA2B,Standard,low,medium,513.85,642.31,2017-04-08
3718,86,3301,True,Approved,OHM Cycles,Standard,medium,medium,125.07,235.63,2017-10-22
3719,23,2037,False,Approved,Norco Bicycles,Mountain,low,small,612.88,688.63,2017-02-12
3720,93,1899,False,Approved,WeareA2B,Standard,medium,medium,230.09,1065.03,2017-10-15
3721,90,2266,True,Approved,Solex,Standard,low,medium,507.58,945.04,2017-04-13
3722,76,1504,True,Approved,WeareA2B,Standard,low,medium,513.85,642.31,2017-12-05
3723,67,2865,True,Approved,Solex,Standard,medium,large,380.74,1071.23,2017-08-16
3724,62,892,True,Approved,Solex,Standard,medium,medium,298.72,478.16,2017-07-10
3725,69,1731,False,Approved,Norco Bicycles,Road,medium,large,795.1,1240.31,2017-01-19
3726,0,3038,True,Approved,Solex,Standard,medium,large,151.96,202.62,2017-07-04
3727,0,1148,False,Approved,Solex,Standard,medium,large,151.96,202.62,2017-12-22
3728,16,223,False,Approved,Norco Bicycles,Standard,high,small,1479.11,1661.92,2017-03-07
3729,14,2094,False,Approved,Trek Bicycles,Standard,medium,small,1234.29,1386.84,2017-11-26
3730,20,214,False,Approved,Trek Bicycles,Standard,medium,small,1580.47,1775.81,2017-03-26
3731,54,33,False,Approved,WeareA2B,Standard,medium,medium,13.44,1292.84,2017-05-30
3732,25,1671,True,Approved,Giant Bicycles,Road,medium,medium,829.65,1538.99,2017-11-17
3733,60,2666,True,Approved,Giant Bicycles,Standard,high,small,1759.85,1977.36,2017-03-17
3734,0,645,True,Approved,Norco Bicycles,Standard,medium,medium,270.3,360.4,2017-09-05
3735,27,1117,True,Approved,Trek Bicycles,Standard,medium,medium,388.72,499.53,2017-05-26
3736,36,1227,False,Approved,Solex,Standard,low,medium,507.58,945.04,2017-05-29
3737,0,3126,True,Cancelled,Norco Bicycles,Road,medium,medium,407.54,543.39,2017-05-22
3738,90,912,False,Approved,Norco Bicycles,Standard,low,medium,290.41,363.01,2017-09-15
3739,28,2111,True,Approved,Norco Bicycles,Standard,medium,small,1082.36,1216.14,2017-12-24
3740,92,1073,False,Approved,WeareA2B,Standard,medium,small,1259.36,1415.01,2017-10-29
3741,17,3018,False,Approved,WeareA2B,Touring,medium,large,57.74,1362.99,2017-11-24
3742,17,2378,True,Approved,Solex,Standard,high,medium,614.8,1024.66,2017-03-12
3743,28,2040,False,Approved,Norco Bicycles,Standard,medium,small,1082.36,1216.14,2017-09-25
3744,28,3200,True,Approved,Norco Bicycles,Standard,medium,small,1082.36,1216.14,2017-02-26
3745,81,1234,True,Approved,Norco Bicycles,Standard,medium,small,521.94,586.45,2017-01-19
3746,25,3173,False,Approved,Giant Bicycles,Road,medium,medium,829.65,1538.99,2017-09-17
3747,96,372,False,Approved,WeareA2B,Road,low,small,1043.77,1172.78,2017-10-15
3748,14,37,False,Approved,Solex,Standard,high,large,1105.75,1842.92,2017-10-09
3749,96,26,True,Approved,WeareA2B,Road,low,small,1043.77,1172.78,2017-04-15
3750,62,831,True,Approved,Solex,Standard,medium,medium,298.72,478.16,2017-12-19
3751,22,1560,True,Approved,WeareA2B,Standard,medium,medium,45.26,60.34,2017-03-17
3752,62,350,False,Approved,Solex,Standard,medium,medium,298.72,478.16,2017-11-16
3753,36,219,False,Approved,Solex,Standard,low,medium,507.58,945.04,2017-06-21
3754,33,3437,True,Approved,OHM Cycles,Road,medium,small,1610.9,1810,2017-05-17
3755,18,1550,False,Approved,Solex,Standard,medium,medium,431.45,575.27,2017-01-15
3756,19,1687,True,Approved,OHM Cycles,Road,high,large,7.21,12.01,2017-05-30
3757,4,1312,True,Approved,Giant Bicycles,Standard,high,medium,677.48,1129.13,2017-12-04
3758,1,2570,True,Approved,Giant Bicycles,Standard,medium,medium,954.82,1403.5,2017-09-07
3759,8,3071,True,Approved,Solex,Road,medium,small,1516.13,1703.52,2017-02-19
3760,51,3308,True,Approved,OHM Cycles,Standard,high,medium,1203.4,2005.66,2017-09-27
3761,71,2991,False,Approved,Solex,Standard,high,large,1105.75,1842.92,2017-03-05
3762,21,61,False,Approved,WeareA2B,Touring,medium,medium,363.25,1466.68,2017-11-13
3763,69,1252,True,Approved,Giant Bicycles,Road,medium,medium,594.68,792.9,2017-05-12
3764,0,1343,False,Approved,Norco Bicycles,Road,medium,medium,407.54,543.39,2017-07-17
3765,38,1,True,Approved,Solex,Standard,medium,medium,826.51,1577.53,2017-04-06
3766,56,2407,False,Approved,Norco Bicycles,Mountain,low,small,612.88,688.63,2017-06-23
3767,5,3296,False,Approved,Trek Bicycles,Mountain,low,medium,459.71,574.64,2017-06-23
3768,52,3151,True,Approved,OHM Cycles,Road,medium,medium,829.51,1280.28,2017-05-14
3769,15,3035,True,Approved,WeareA2B,Standard,medium,medium,13.44,1292.84,2017-11-10
3770,20,2691,True,Approved,Trek Bicycles,Standard,medium,small,1580.47,1775.81,2017-08-27
3771,60,375,False,Approved,Giant Bicycles,Standard,high,small,1759.85,1977.36,2017-09-30
3772,16,2756,True,Approved,Norco Bicycles,Standard,high,small,1479.11,1661.92,2017-10-07
3773,77,1976,False,Approved,Norco Bicycles,Road,medium,large,795.1,1240.31,2017-07-15
3774,0,629,False,Approved,Trek Bicycles,Standard,medium,medium,388.72,499.53,2017-02-25
3775,30,3325,True,Approved,OHM Cycles,Standard,medium,medium,770.89,1227.34,2017-08-12
3776,83,2085,False,Approved,Solex,Touring,medium,large,675.03,2083.94,2017-01-27
3777,11,18,False,Approved,Giant Bicycles,Standard,high,medium,764.96,1274.93,2017-05-11
3778,59,1200,True,Approved,WeareA2B,Standard,medium,small,1259.36,1415.01,2017-08-27
3779,68,2580,False,Approved,OHM Cycles,Standard,medium,medium,44.71,1636.9,2017-04-07
3780,10,364,True,Approved,WeareA2B,Touring,medium,medium,363.25,1466.68,2017-10-05
3781,30,3060,True,Approved,Solex,Standard,high,medium,448.9,748.17,2017-10-19
3782,0,1503,True,Approved,,,,,,814.86,2017-11-26
3783,27,1061,True,Approved,Trek Bicycles,Standard,medium,medium,388.72,499.53,2017-12-06
3785,0,988,False,Approved,Trek Bicycles,Road,medium,medium,400.13,533.51,2017-05-12
3786,41,2060,True,Approved,Solex,Road,medium,medium,312.74,416.98,2017-05-31
3787,53,2346,False,Approved,OHM Cycles,Standard,medium,medium,101.58,795.34,2017-07-17
3788,36,44,True,Approved,Solex,Standard,low,medium,507.58,945.04,2017-11-24
3789,66,1753,True,Approved,Solex,Standard,medium,medium,589.27,1163.89,2017-11-19
3790,45,2831,False,Approved,Solex,Standard,medium,medium,84.99,441.49,2017-10-26
3791,45,1079,True,Approved,Solex,Standard,medium,medium,84.99,441.49,2017-03-20
3792,1,1428,False,Approved,Giant Bicycles,Touring,medium,large,863.95,1873.97,2017-05-14
3793,34,187,False,Approved,Norco Bicycles,Road,high,large,464.72,774.53,2017-07-12
3794,46,2799,True,Approved,Solex,Standard,low,medium,74.51,1289.85,2017-05-24
3795,96,575,True,Approved,Giant Bicycles,Standard,medium,large,993.66,1635.3,2017-04-26
3796,20,3319,True,Approved,Trek Bicycles,Standard,medium,small,1580.47,1775.81,2017-06-22
3797,67,3131,True,Approved,Norco Bicycles,Road,medium,medium,376.84,544.05,2017-10-01
3798,90,3005,False,Approved,Norco Bicycles,Standard,low,medium,290.41,363.01,2017-03-14
3799,72,1686,False,Approved,Norco Bicycles,Standard,medium,medium,270.3,360.4,2017-06-21
3800,53,1826,True,Approved,Giant Bicycles,Standard,high,medium,764.96,1274.93,2017-08-21
3801,67,1906,False,Approved,Norco Bicycles,Road,medium,medium,376.84,544.05,2017-10-19
3802,89,2481,True,Approved,WeareA2B,Touring,medium,large,57.74,1362.99,2017-09-30
3803,52,1808,True,Approved,Solex,Road,medium,large,820.78,1777.8,2017-01-18
3804,79,1043,False,Approved,Norco Bicycles,Standard,medium,medium,818.01,1555.58,2017-03-20
3805,14,1389,True,Approved,Trek Bicycles,Standard,medium,small,1234.29,1386.84,2017-09-29
3806,83,2225,False,Approved,Solex,Touring,medium,large,675.03,2083.94,2017-04-21
3807,91,2870,False,Approved,Solex,Standard,medium,medium,75.26,100.35,2017-09-12
3808,33,2178,False,Approved,Giant Bicycles,Standard,medium,small,1167.18,1311.44,2017-05-10
3809,2,756,True,Approved,Solex,Standard,medium,medium,53.62,71.49,2017-09-13
3810,73,743,True,Approved,Solex,Standard,medium,medium,333.18,1945.43,2017-01-23
3811,59,2818,True,Approved,Solex,Standard,medium,large,733.58,1061.56,2017-09-15
3812,47,2937,True,Approved,Trek Bicycles,Road,low,small,1531.42,1720.7,2017-08-29
3813,84,2963,,Approved,Trek Bicycles,Road,medium,medium,215.14,290.62,2017-11-05
3814,82,3246,False,Approved,Norco Bicycles,Standard,high,medium,689.18,1148.64,2017-09-03
3815,89,1115,False,Approved,Giant Bicycles,Standard,medium,large,582.48,1812.75,2017-10-06
3816,14,1565,True,Approved,Solex,Standard,high,large,1105.75,1842.92,2017-12-21
3817,67,154,False,Approved,Norco Bicycles,Road,medium,medium,376.84,544.05,2017-01-20
3818,54,3212,False,Approved,WeareA2B,Standard,medium,medium,13.44,1292.84,2017-09-22
3819,60,735,True,Approved,Giant Bicycles,Standard,high,small,1759.85,1977.36,2017-04-05
3820,27,2116,False,Approved,Trek Bicycles,Standard,medium,medium,388.72,499.53,2017-07-08
3821,6,2181,True,Approved,OHM Cycles,Standard,high,medium,136.73,227.88,2017-01-30
3822,53,2622,False,Approved,OHM Cycles,Standard,medium,medium,101.58,795.34,2017-04-06
3823,53,1965,True,Approved,OHM Cycles,Standard,medium,medium,101.58,795.34,2017-03-09
3596,76,1710,True,Approved,WeareA2B,Road,low,small,1043.77,1172.78,2017-01-03
3824,30,1185,True,Approved,Solex,Standard,high,medium,448.9,748.17,2017-12-21
3825,89,353,True,Approved,WeareA2B,Touring,medium,large,57.74,1362.99,2017-08-25
3826,54,728,False,Approved,WeareA2B,Standard,medium,medium,13.44,1292.84,2017-07-28
3827,43,1862,False,Approved,Norco Bicycles,Standard,medium,medium,818.01,1555.58,2017-03-22
3828,68,3379,True,Approved,OHM Cycles,Standard,medium,medium,44.71,1636.9,2017-10-08
3829,52,750,False,Approved,OHM Cycles,Road,medium,medium,829.51,1280.28,2017-11-02
3830,96,772,False,Approved,WeareA2B,Road,low,small,1043.77,1172.78,2017-10-24
3831,97,924,True,Approved,Solex,Standard,medium,large,151.96,202.62,2017-09-12
3832,100,2726,False,Approved,Norco Bicycles,Road,medium,medium,206.35,1036.59,2017-06-28
3833,22,247,False,Approved,Solex,Standard,medium,medium,431.45,575.27,2017-06-17
3834,23,658,False,Approved,Norco Bicycles,Mountain,low,small,612.88,688.63,2017-08-25
3835,55,1566,True,Approved,Trek Bicycles,Road,medium,large,598.76,1894.19,2017-06-14
3836,14,577,False,Approved,Trek Bicycles,Standard,medium,small,1234.29,1386.84,2017-05-26
3837,0,2059,True,Approved,Solex,Standard,medium,medium,75.26,100.35,2017-07-13
3838,51,2158,True,Approved,OHM Cycles,Standard,high,medium,1203.4,2005.66,2017-02-06
3839,0,3271,False,Approved,WeareA2B,Standard,medium,medium,45.26,60.34,2017-02-07
3840,88,182,False,Approved,Norco Bicycles,Standard,medium,medium,381.1,1198.46,2017-10-05
3841,20,769,True,Approved,Trek Bicycles,Standard,medium,small,1580.47,1775.81,2017-02-27
3842,68,2791,False,Approved,OHM Cycles,Standard,medium,medium,44.71,1636.9,2017-06-02
3843,27,2179,False,Approved,Trek Bicycles,Standard,medium,medium,388.72,499.53,2017-03-09
3844,55,1820,False,Approved,Trek Bicycles,Road,medium,large,598.76,1894.19,2017-02-12
3845,29,50,True,Approved,Norco Bicycles,Road,medium,medium,407.54,543.39,2017-07-22
3846,98,3293,True,Approved,OHM Cycles,Standard,medium,medium,101.58,795.34,2017-03-06
3847,90,3174,True,Approved,Norco Bicycles,Standard,low,medium,290.41,363.01,2017-11-09
3848,44,1287,False,Approved,WeareA2B,Standard,medium,medium,108.76,1769.64,2017-02-18
3850,12,2524,False,Approved,WeareA2B,Standard,medium,medium,161.6,1231.15,2017-06-29
3851,0,2224,False,Approved,Trek Bicycles,Standard,high,medium,297.43,495.72,2017-02-12
3852,2,1614,True,Approved,Giant Bicycles,Road,low,small,525.33,590.26,2017-05-01
3853,7,143,False,Approved,Trek Bicycles,Road,low,medium,234.43,980.37,2017-04-22
3854,13,1330,False,Approved,Solex,Standard,medium,medium,589.27,1163.89,2017-04-26
3855,21,1401,True,Approved,WeareA2B,Touring,medium,medium,363.25,1466.68,2017-10-10
3856,23,1535,False,Approved,Norco Bicycles,Mountain,low,small,612.88,688.63,2017-07-14
3857,1,984,True,Approved,Giant Bicycles,Standard,medium,medium,954.82,1403.5,2017-10-13
3858,1,403,True,Approved,Giant Bicycles,Standard,medium,medium,954.82,1403.5,2017-03-28
3859,38,3166,False,Approved,Solex,Standard,medium,medium,826.51,1577.53,2017-01-23
3860,33,840,False,Approved,Giant Bicycles,Standard,medium,small,1167.18,1311.44,2017-11-22
3861,2,2415,False,Approved,Solex,Standard,medium,medium,53.62,71.49,2017-09-30
3862,32,2618,True,Approved,Giant Bicycles,Standard,medium,medium,211.37,642.7,2017-07-13
3863,49,1323,False,Approved,Solex,Standard,medium,large,733.58,1061.56,2017-10-15
3864,41,1111,False,Approved,Norco Bicycles,Standard,low,medium,748.9,958.74,2017-06-20
3865,62,1261,False,Approved,Solex,Standard,medium,medium,298.72,478.16,2017-09-30
3866,50,1417,False,Approved,Giant Bicycles,Standard,medium,medium,211.37,642.7,2017-02-03
3867,13,1396,False,Approved,Solex,Standard,medium,medium,589.27,1163.89,2017-07-05
3868,76,2070,False,Approved,WeareA2B,Standard,low,medium,513.85,642.31,2017-07-01
3869,3,1379,False,Approved,Trek Bicycles,Standard,medium,large,388.92,2091.47,2017-12-02
3870,85,1368,True,Approved,WeareA2B,Standard,medium,medium,205.36,752.64,2017-01-05
3871,41,2548,False,Cancelled,Solex,Road,medium,medium,312.74,416.98,2017-02-01
3872,27,1811,False,Approved,Trek Bicycles,Standard,medium,medium,388.72,499.53,2017-11-21
3873,58,764,True,Approved,OHM Cycles,Standard,medium,medium,141.4,912.52,2017-10-12
3874,27,2572,True,Approved,Trek Bicycles,Standard,medium,medium,388.72,499.53,2017-10-12
3875,58,1232,True,Approved,OHM Cycles,Standard,medium,medium,141.4,912.52,2017-10-31
3876,26,1082,False,Approved,WeareA2B,Standard,medium,medium,762.63,1992.93,2017-06-09
3877,11,1009,True,Approved,Trek Bicycles,Standard,medium,small,1580.47,1775.81,2017-02-22
3878,0,696,False,Approved,,,,,,1102.68,2017-07-30
3879,79,2155,True,Approved,Norco Bicycles,Standard,medium,medium,818.01,1555.58,2017-11-24
3880,20,193,True,Approved,Trek Bicycles,Standard,medium,small,1580.47,1775.81,2017-01-23
3881,12,2923,True,Approved,WeareA2B,Standard,medium,medium,161.6,1231.15,2017-06-13
3882,71,319,False,Approved,Solex,Standard,high,large,1105.75,1842.92,2017-03-05
3883,28,741,False,Approved,Norco Bicycles,Standard,medium,small,1082.36,1216.14,2017-07-20
3884,19,562,False,Approved,OHM Cycles,Road,high,large,7.21,12.01,2017-01-11
3885,4,1331,True,Approved,Solex,Standard,medium,medium,99.59,1483.2,2017-09-02
3886,66,1006,False,Approved,Giant Bicycles,Road,low,small,525.33,590.26,2017-02-13
3887,34,3455,False,Approved,Norco Bicycles,Road,high,large,464.72,774.53,2017-02-16
3888,92,1468,True,Approved,WeareA2B,Standard,medium,small,1259.36,1415.01,2017-06-20
3889,61,2846,False,Approved,OHM Cycles,Standard,low,medium,56.93,71.16,2017-12-15
3656,97,1905,True,Approved,Solex,Standard,medium,large,151.96,202.62,2017-06-29
3890,33,3154,False,Approved,Giant Bicycles,Standard,medium,small,1167.18,1311.44,2017-01-28
3891,23,2247,True,Approved,Norco Bicycles,Standard,medium,medium,381.1,1198.46,2017-02-01
3892,77,2043,False,Approved,Norco Bicycles,Road,medium,large,795.1,1240.31,2017-06-14
3893,38,2627,False,Approved,Solex,Standard,medium,medium,826.51,1577.53,2017-08-12
3894,45,1366,True,Approved,Solex,Standard,medium,medium,84.99,441.49,2017-01-08
3895,54,343,False,Cancelled,WeareA2B,Standard,medium,medium,13.44,1292.84,2017-09-18
3896,46,2682,False,Approved,OHM Cycles,Standard,low,medium,248.82,1793.43,2017-07-07
3897,43,1703,False,Approved,Solex,Standard,medium,medium,649.49,1151.96,2017-12-27
3898,21,140,True,Approved,Solex,Standard,medium,large,380.74,1071.23,2017-06-15
3899,38,1733,False,Approved,Trek Bicycles,Standard,medium,large,388.92,2091.47,2017-08-23
3900,44,435,False,Approved,WeareA2B,Standard,medium,medium,108.76,1769.64,2017-09-07
3901,72,1642,False,Approved,Norco Bicycles,Standard,medium,medium,270.3,360.4,2017-08-23
3902,1,3499,True,Approved,Giant Bicycles,Standard,medium,medium,954.82,1403.5,2017-06-22
